"ID";"NameOfStation";"Line";"Longitude_WGS84";"Latitude_WGS84";"AdmArea";"District";"Year";"Month";"global_id";"geodata_center";"geoarea";
"№ п/п";"Станция метрополитена";"Линия";"Долгота в WGS-84";"Широта в WGS-84";"Административный округ";"Район";"Год";"Месяц";"global_id";"geodata_center";"geoarea";
1;Комсомольская;Кольцевая линия;37.65486112;55.77574627;Центральный административный округ;Красносельский район;2022;Август;2382463131;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2022;Сентябрь;2387281233;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2022;Октябрь;2390268244;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2022;Ноябрь;2402230293;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2022;Декабрь;2507467423;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2023;Январь;2533516497;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2023;Февраль;2571519991;;
3;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2023;Март;2580342908;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2023;Апрель;2587545958;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2023;Май;2591775692;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2023;Июнь;2601994108;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2023;Июль;2606843755;;
1;Комсомольская;Кольцевая линия;37.65486112;55.77574627;Центральный административный округ;Красносельский район;2023;Август;2615275987;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2023;Август;2615276013;;
3;Щёлковская;Арбатско-Покровская линия;37.79874691;55.80974166;Восточный административный округ;район Северное Измайлово;2023;Август;2615276059;;
4;Тёплый стан;Калужско-Рижская линия;37.50697019;55.61863853;Юго-Западный административный округ;район Ясенево;2023;Август;2615276089;;
5;Текстильщики;Таганско-Краснопресненская линия;37.73242901;55.70881677;Юго-Восточный административный округ;район Текстильщики;2023;Август;2615276107;;
6;Домодедовская;Замоскворецкая линия;37.71878552;55.61087011;Южный административный округ;район Орехово-Борисово Южное;2023;Август;2615276135;;
7;Новогиреево;Калининская линия;37.81742514;55.72333;Восточный административный округ;район Вешняки;2023;Август;2615276150;;
8;ВДНХ;Калужско-Рижская линия;37.64142125;55.82118628;Северо-Восточный административный округ;Останкинский район;2023;Август;2615276192;;
9;Бульвар Дмитрия Донского;Серпуховско-Тимирязевская линия;37.57755224;55.56967951;Юго-Западный административный округ;район Северное Бутово;2023;Август;2615276227;;
10;Царицыно;Замоскворецкая линия;37.66917139;55.62167819;Южный административный округ;район Царицыно;2023;Август;2615276267;;
2;Выхино;Таганско-Краснопресненская линия;37.81860885;55.71545536;Юго-Восточный административный округ;район Выхино-Жулебино;2023;Сентябрь;2622020103;;
